Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,TotCmp,TotAtt,TotCmp%,TotDist,PrgDist,ShortCmp,ShortAtt,ShortCmp%,MediumCmp,MediumAtt,MediumCmp%,LongCmp,LongAtt,LongCmp%,Ast,xA,A-xA,KP0,pass_1/3,PPA,CrsPA,Prog,Matches
2026,Joe Ralls\Joe-Ralls,eng ENG,MF,Cardiff City,eng Premier League,24,1993,21.8,26.1,39.6,65.8,571.1,218.3,0.41,1.33,31.0,17.9,22.5,79.8,7.71,15.8,48.8,0.00,0.09,-0.09,1.28,4.91,0.73,0.23,6.42,Matches
2027,Jonás Ramalho\Jonas-Ramalho,es ESP,DF,Girona,es La Liga,25,1993,18.0,36.0,43.9,81.9,720.2,266.6,0.17,1.39,12.0,26.6,29.0,91.8,9.22,13.6,68.0,0.00,0.01,-0.01,0.11,1.50,0.33,0.11,3.22,Matches
2028,Benito Raman\Benito-Raman,be BEL,MFFW,Düsseldorf,de Bundesliga,23,1994,18.7,17.1,25.7,66.5,330.5,109.7,0.21,1.34,16.0,13.0,17.9,73.1,3.85,6.52,59.0,0.21,0.17,0.04,1.12,1.93,1.39,0.53,4.49,Matches
2029,Adil Rami\Adil-Rami,fr FRA,DF,Marseille,fr Ligue 1,32,1985,15.7,45.0,53.7,83.9,969.6,335.9,0.32,0.83,38.5,30.9,35.2,87.9,13.8,17.7,78.1,0.06,0.01,0.05,0.19,2.48,0.32,0.00,2.99,Matches
2030,Gastón Ramírez\Gaston-Ramirez,uy URU,MFFW,Sampdoria,it Serie A,27,1990,17.5,37.5,49.9,75.2,574.1,146.2,1.49,2.69,55.3,30.9,36.9,83.9,5.14,10.4,49.5,0.23,0.22,0.01,1.83,2.91,1.54,0.29,4.74,Matches
2031,Sandro Ramírez\Sandro-Ramirez,es ESP,FWMF,Real Sociedad,es La Liga,23,1995,11.7,23.9,32.8,72.9,397.4,106.2,0.60,1.62,36.8,20.0,24.4,82.1,3.33,6.84,48.8,0.00,0.11,-0.11,1.62,1.62,1.20,0.34,3.76,Matches
2032,Iván Ramis\Ivan-Ramis,es ESP,DF,Eibar,es La Liga,33,1984,18.6,34.8,42.2,82.5,901.8,255.1,0.38,0.65,58.3,17.6,19.6,89.9,16.8,21.9,76.7,0.00,0.00,0.00,0.05,2.74,0.00,0.00,3.49,Matches
2033,Chris Ramos\Chris-Ramos,es ESP,FW,Valladolid,es La Liga,21,1997,0.7,1.43,11.4,12.5,30.0,20.0,0.00,1.43,0.0,1.43,8.57,16.7,0.00,1.43,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,Matches
2034,Sergio Ramos\Sergio-Ramos,es ESP,DF,Real Madrid,es La Liga,32,1986,27.5,64.4,70.3,91.6,1416.6,535.6,0.40,0.65,61.1,43.1,45.8,94.1,20.9,23.8,87.6,0.04,0.03,0.01,0.25,5.35,0.22,0.00,3.85,Matches
2035,Aaron Ramsey\Aaron-Ramsey,wal WAL,MFFW,Arsenal,eng Premier League,27,1990,14.8,43.7,53.4,81.9,745.6,174.1,0.74,2.57,28.9,35.6,41.4,86.1,7.36,9.46,77.9,0.41,0.16,0.24,1.62,3.58,1.42,0.34,4.73,Matches
2036,Kayne Ramsey\Kayne-Ramsey,eng ENG,DF,Southampton,eng Premier League,17,2000,1.0,14.0,18.0,77.8,263.0,56.0,0.00,0.00,,10.0,11.0,90.9,4.00,7.00,57.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2037,Andrea Ranocchia\Andrea-Ranocchia,it ITA,DFMF,Inter,it Serie A,30,1988,0.7,24.3,42.9,56.7,652.9,282.9,0.00,0.00,,12.9,22.9,56.3,11.4,20.0,57.1,0.00,0.00,0.00,0.00,2.86,0.00,0.00,1.43,Matches
2038,Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,eng Premier League,20,1997,25.9,20.8,28.1,73.9,315.0,77.5,0.31,1.54,20.0,18.0,21.6,83.2,2.47,4.94,50.0,0.23,0.17,0.07,1.47,1.24,0.93,0.12,2.90,Matches
2039,Milot Rashica\Milot-Rashica,xk KVX,FWMF,Werder Bremen,de Bundesliga,22,1996,17.2,18.3,29.8,61.5,321.7,81.1,0.17,1.57,11.1,14.5,19.9,73.1,3.60,8.31,43.4,0.29,0.21,0.08,1.86,0.70,1.51,0.76,3.02,Matches
2040,Jacob Rasmussen\Jacob-Rasmussen,dk DEN,DFMF,Empoli,it Serie A,21,1997,11.3,50.5,58.1,87.0,1117.7,381.9,0.35,0.71,50.0,34.4,37.4,92.0,15.8,19.9,79.1,0.09,0.01,0.08,0.27,4.07,0.00,0.00,2.74,Matches
2041,Giacomo Raspadori\Giacomo-Raspadori,it ITA,DF,Sassuolo,it Serie A,18,2000,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
2042,Yoric Ravet\Yoric-Ravet,fr FRA,MFFW,Freiburg,de Bundesliga,28,1989,0.8,23.8,38.8,61.3,367.5,146.3,0.00,2.50,0.0,22.5,31.3,72.0,1.25,5.00,25.0,0.00,0.13,-0.13,1.25,1.25,1.25,0.00,6.25,Matches
2043,Tim Ream\Tim-Ream,us USA,DF,Fulham,eng Premier League,30,1987,22.7,40.1,45.6,87.8,789.6,285.4,0.09,0.62,14.3,31.1,33.3,93.4,8.85,11.7,75.8,0.00,0.00,-0.00,0.09,2.11,0.09,0.00,3.08,Matches
2044,Ante Rebić\Ante-Rebic,hr CRO,FWMF,Eint Frankfurt,de Bundesliga,24,1993,22.0,14.1,25.1,56.2,215.1,51.2,0.32,1.73,18.4,11.6,18.4,63.4,2.18,5.05,43.2,0.18,0.25,-0.06,1.55,1.00,1.00,0.27,2.32,Matches
2045,Pedro Rebocho\Pedro-Rebocho,pt POR,DF,Guingamp,fr Ligue 1,23,1995,36.0,42.2,58.2,72.6,800.6,400.6,0.39,1.89,20.6,32.9,38.6,85.2,8.97,17.8,50.5,0.22,0.16,0.06,1.47,3.39,1.06,0.69,9.14,Matches
2046,Arkadiusz Reca\Arkadiusz-Reca,pl POL,DFFW,Atalanta,it Serie A,23,1995,0.5,56.0,72.0,77.8,1038.0,316.0,2.00,10.0,20.0,40.0,44.0,90.9,14.0,18.0,77.8,0.00,0.40,-0.40,4.00,2.00,4.00,2.00,8.00,Matches
2047,Recio\Recio,es ESP,MF,Leganés,es La Liga,27,1991,14.3,39.3,46.5,84.5,680.1,176.5,0.70,2.03,34.5,31.2,35.0,89.0,7.41,9.44,78.5,0.00,0.01,-0.01,0.42,3.22,0.28,0.07,3.22,Matches
2048,Nathan Redmond\Nathan-Redmond,eng ENG,FWMF,Southampton,eng Premier League,24,1994,36.3,24.2,33.5,72.2,410.2,103.4,0.63,2.15,29.5,18.9,23.7,79.6,4.66,7.60,61.2,0.11,0.15,-0.04,1.52,1.71,1.68,0.61,3.06,Matches
2049,Vasco Regini\Vasco-Regini,it ITA,DF,SPAL,it Serie A,27,1990,0.9,35.6,45.6,78.0,555.6,217.8,0.00,0.00,,34.4,40.0,86.1,1.11,5.56,20.0,0.00,0.00,0.00,0.00,2.22,0.00,0.00,3.33,Matches
2050,Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Real Madrid,es La Liga,21,1996,12.4,53.5,62.9,85.0,846.7,299.6,0.81,2.50,32.3,46.0,50.1,91.8,6.69,10.3,64.8,0.16,0.10,0.06,1.21,3.95,0.89,0.32,4.92,Matches
2051,Bobby Reid\Bobby-Reid,jm JAM,FWMF,Cardiff City,eng Premier League,25,1993,15.8,15.0,20.9,71.8,218.2,52.8,0.63,1.71,37.0,13.0,16.2,80.5,1.33,2.97,44.7,0.13,0.06,0.07,0.89,0.95,0.38,0.06,1.27,Matches
2052,Pepe Reina\Pepe-Reina,es ESP,GK,Milan,it Serie A,35,1982,3.7,23.0,31.1,73.9,726.8,496.5,0.00,0.00,,9.73,9.73,100.0,13.2,21.4,62.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2053,Jeff Reine-Adélaïde\Jeff-Reine-Adelaide,fr FRA,FWMF,Angers,fr Ligue 1,20,1998,28.4,33.2,39.6,83.9,546.6,120.9,0.46,1.30,35.1,27.4,31.3,87.3,5.39,6.94,77.7,0.11,0.10,0.01,1.13,2.43,1.20,0.04,3.49,Matches
2054,Karim Rekik\Karim-Rekik,nl NED,DF,Hertha BSC,de Bundesliga,23,1994,23.0,44.5,50.6,88.0,969.3,298.3,0.22,0.52,41.7,31.2,34.1,91.6,13.0,16.0,81.7,0.00,0.00,-0.00,0.04,2.04,0.13,0.04,2.65,Matches
2055,Loïc Rémy\Loic-Remy,fr FRA,FW,Lille,fr Ligue 1,31,1987,13.4,12.8,16.4,77.7,184.0,25.0,0.60,1.12,53.3,11.3,13.9,81.2,0.90,1.42,63.2,0.15,0.07,0.08,0.60,0.75,0.30,0.00,0.97,Matches
2056,Michael Rensing\Michael-Rensing,de GER,GK,Düsseldorf,de Bundesliga,34,1984,32.0,20.2,31.5,64.0,754.9,508.6,0.00,0.00,,7.09,7.16,99.1,13.1,24.3,53.7,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,Matches
2057,Marco Reus\Marco-Reus,de GER,MFFW,Dortmund,de Bundesliga,29,1989,25.7,33.0,41.2,80.1,513.4,120.5,1.25,2.37,52.5,26.8,31.7,84.8,4.94,7.20,68.6,0.31,0.30,0.01,1.44,2.68,1.56,0.19,4.16,Matches
2058,Elvis Rexhbeçaj\Elvis-Rexhbecaj,de GER,MF,Wolfsburg,de Bundesliga,20,1997,12.7,23.1,32.6,70.8,422.8,127.2,0.63,1.34,47.1,18.3,23.5,77.6,4.17,7.72,54.1,0.16,0.09,0.07,0.71,2.52,1.10,0.08,3.94,Matches
2059,Diego Reyes\Diego-Reyes,mx MEX,DF,Leganés,es La Liga,25,1992,3.6,41.7,49.2,84.7,948.1,382.5,0.28,0.83,33.3,27.5,29.7,92.5,13.9,18.6,74.6,0.00,0.03,-0.03,0.28,5.56,0.28,0.00,5.28,Matches
2060,Baptiste Reynet\Baptiste-Reynet,fr FRA,GK,Toulouse,fr Ligue 1,27,1990,30.0,23.2,35.4,65.5,827.1,579.3,0.03,0.03,100.0,8.63,8.73,98.9,14.5,26.6,54.5,0.00,0.02,-0.02,0.13,0.83,0.07,0.00,0.03,Matches
2061,Simon Rhein\Simon-Rhein,de GER,MF,Nürnberg,de Bundesliga,20,1998,5.5,41.6,49.6,83.9,776.2,206.4,0.55,1.27,42.9,33.6,37.5,89.8,7.45,10.9,68.3,0.00,0.00,0.00,0.00,2.73,0.36,0.00,4.18,Matches
2062,Franck Ribéry\Franck-Ribery,fr FRA,FWMF,Bayern Munich,de Bundesliga,35,1983,13.0,46.8,57.9,80.9,774.0,201.5,1.38,3.62,38.3,38.5,43.9,87.6,7.00,10.4,67.4,0.23,0.17,0.06,1.69,3.15,3.31,0.54,7.23,Matches
2063,Declan Rice\Declan-Rice,eng ENG,MF,West Ham,eng Premier League,19,1999,33.4,40.8,47.0,86.9,796.4,177.5,0.51,1.08,47.2,30.0,33.5,89.5,10.3,12.4,83.1,0.00,0.01,-0.01,0.27,3.80,0.15,0.00,2.54,Matches
2064,Jazz Richards\Jazz-Richards,wal WAL,DFMF,Cardiff City,eng Premier League,27,1991,1.5,16.7,23.3,71.4,262.7,116.0,0.00,0.00,,14.7,18.7,78.6,2.00,4.67,42.9,0.00,0.00,0.00,0.00,1.33,0.00,0.00,1.33,Matches
2065,Richarlison\Richarlison,br BRA,FWMF,Everton,eng Premier League,21,1997,29.6,18.4,28.3,65.2,295.2,67.1,0.54,2.53,21.3,15.3,21.0,72.6,2.64,4.70,56.1,0.03,0.05,-0.02,0.57,1.32,0.84,0.10,2.57,Matches
2066,Marco Richter\Marco-Richter,de GER,FWMF,Augsburg,de Bundesliga,20,1997,15.8,20.8,30.7,67.6,387.2,99.2,0.32,2.03,15.6,15.9,21.5,74.0,4.56,7.22,63.2,0.38,0.18,0.20,1.01,2.15,1.20,0.13,3.29,Matches
2067,Diego Rico\Diego-Rico,es ESP,DFMF,Bournemouth,eng Premier League,25,1993,6.8,38.1,56.2,67.8,693.5,346.5,0.44,1.91,23.1,30.6,39.0,78.5,7.06,15.3,46.2,0.00,0.18,-0.18,1.62,3.24,1.03,0.74,9.85,Matches
2068,Mikel Rico\Mikel-Rico,es ESP,MF,Athletic Club,es La Liga,33,1984,2.7,26.7,34.1,78.3,446.7,116.3,0.37,1.11,33.3,22.2,27.0,82.2,4.07,5.93,68.8,0.00,0.00,0.00,0.37,0.74,0.74,0.00,3.33,Matches
2069,Sergio Rico\Sergio-Rico,es ESP,GK,Fulham,eng Premier League,24,1993,29.0,17.9,30.7,58.2,746.0,608.6,0.03,0.03,100.0,6.17,6.24,98.9,11.7,24.4,47.8,0.00,0.01,-0.01,0.07,0.41,0.03,0.00,0.00,Matches
2070,Asier Riesgo\Asier-Riesgo,es ESP,GK,Eibar,es La Liga,34,1983,14.0,15.6,27.4,56.8,723.1,593.0,0.00,0.00,,3.79,3.79,100.0,11.8,23.6,49.8,0.00,0.00,0.00,0.00,1.79,0.00,0.00,0.00,Matches
2071,Sascha Riether\Sascha-Riether,de GER,DF,Schalke 04,de Bundesliga,35,1983,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
2072,Emiliano Rigoni\Emiliano-Rigoni,ar ARG,FWMF,Atalanta,it Serie A,25,1993,5.8,26.4,42.4,62.2,480.2,114.3,1.38,3.62,38.1,19.3,26.7,72.3,5.69,12.1,47.1,0.00,0.07,-0.07,1.72,1.90,1.21,0.52,4.31,Matches
2073,Luca Rigoni\Luca-Rigoni,it ITA,MF,Parma,it Serie A,33,1984,19.6,22.0,28.0,78.7,426.1,134.4,0.51,1.12,45.5,15.7,18.7,84.2,5.82,8.21,70.8,0.05,0.04,0.02,0.56,2.30,0.36,0.05,3.06,Matches
2074,Nicola Rigoni\Nicola-Rigoni,it ITA,MF,Chievo,it Serie A,27,1990,21.7,33.4,41.7,80.1,631.1,242.2,0.46,1.11,41.7,26.4,30.7,85.9,6.50,9.82,66.2,0.05,0.02,0.03,0.51,4.70,0.32,0.05,5.07,Matches
2075,Kévin Rimane\Kevin-Rimane,gf GUF,MF,Paris S-G,fr Ligue 1,27,1991,0.1,80.0,80.0,100.0,1580.0,370.0,0.00,0.00,,60.0,60.0,100.0,20.0,20.0,100.0,0.00,0.00,0.00,0.00,10.0,0.00,0.00,30.0,Matches
2076,Tomás Rincón\Tomas-Rincon,ve VEN,MF,Torino,it Serie A,30,1988,31.1,34.5,44.4,77.8,687.4,213.4,0.61,1.48,41.3,25.3,29.4,86.1,8.59,13.5,63.7,0.03,0.04,-0.01,0.90,3.63,0.77,0.16,4.50,Matches
2077,Renaud Ripart\Renaud-Ripart,fr FRA,FWDF,Nîmes,fr Ligue 1,25,1993,33.4,25.6,35.3,72.4,399.6,132.5,0.42,1.86,22.6,22.2,27.3,81.1,2.99,6.14,48.8,0.12,0.10,0.02,0.84,1.53,0.63,0.30,3.11,Matches
2078,Mihailo Ristić\Mihailo-Ristic,rs SRB,DF,Montpellier,fr Ligue 1,22,1995,3.6,31.1,42.8,72.7,584.2,178.6,0.83,2.78,30.0,23.1,28.9,79.8,7.22,11.1,65.0,0.00,0.00,0.00,0.56,1.94,0.28,0.28,7.22,Matches
2079,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,eng Premier League,28,1989,32.5,31.9,48.6,65.6,624.6,255.0,0.43,2.65,16.3,24.1,29.5,81.5,7.38,16.5,44.9,0.25,0.14,0.11,1.63,1.94,1.42,0.86,6.65,Matches
2080,Cristian Rivera\Cristian-Rivera,es ESP,MF,Huesca,es La Liga,21,1997,18.8,30.9,38.2,80.7,578.8,140.0,0.53,1.86,28.6,23.2,26.8,86.5,7.13,9.57,74.4,0.00,0.03,-0.03,0.69,2.55,0.48,0.16,2.61,Matches
2081,Arjen Robben\Arjen-Robben,nl NED,FWMF,Bayern Munich,de Bundesliga,34,1984,6.3,40.6,52.2,77.8,658.7,180.3,0.48,1.59,30.0,35.2,42.5,82.8,4.92,8.10,60.8,0.00,0.30,-0.30,2.38,1.59,2.54,0.32,6.51,Matches
2082,Rober\Rober,es ESP,DF,Levante,es La Liga,23,1995,31.7,28.4,34.6,82.0,597.7,208.1,0.28,0.76,37.5,20.2,23.0,87.5,7.92,10.8,73.2,0.00,0.01,-0.01,0.19,1.64,0.16,0.00,2.11,Matches
2083,Sergi Roberto\Sergi-Roberto,es ESP,DFMF,Barcelona,es La Liga,26,1992,23.2,69.1,76.7,90.1,1060.8,274.7,1.29,2.63,49.2,60.6,65.3,92.9,7.16,8.79,81.4,0.30,0.15,0.15,1.12,3.23,1.25,0.22,5.22,Matches
2084,Patrick Roberts\Patrick-Roberts,eng ENG,FW,Girona,es La Liga,21,1997,6.7,23.3,29.3,79.6,391.0,102.8,0.30,0.90,33.3,19.4,23.7,81.8,3.58,4.63,77.4,0.00,0.04,-0.04,1.19,1.79,1.49,0.30,3.43,Matches
2085,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,eng Premier League,24,1994,35.7,63.9,78.3,81.6,1162.0,429.5,0.28,1.51,18.5,52.1,58.4,89.3,11.5,18.4,62.6,0.31,0.18,0.12,1.46,4.45,2.02,0.50,8.99,Matches
2086,Joel Robles\Joel-Robles,es ESP,GK,Betis,es La Liga,28,1990,5.0,29.4,37.2,79.0,824.0,518.0,0.00,0.00,,18.6,18.6,100.0,10.8,18.6,58.1,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,Matches
2087,Marc Roca\Marc-Roca,es ESP,MF,Espanyol,es La Liga,21,1996,34.6,49.0,56.0,87.6,1008.6,297.2,0.40,0.78,51.9,34.7,38.7,89.6,13.9,16.5,84.6,0.06,0.08,-0.02,0.66,5.64,0.78,0.06,6.04,Matches
2088,Christopher Rocchia\Christopher-Rocchia,fr FRA,DF,Marseille,fr Ligue 1,20,1998,0.0,6,7,85.7,77,4,0,0,,6,6,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Matches
2089,Kenny Rocha Santos\Kenny-Rocha-Santos,cv CPV,DF,Saint-Étienne,fr Ligue 1,18,2000,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
2090,Rubén Rochina\Ruben-Rochina,es ESP,MF,Levante,es La Liga,27,1991,20.0,35.1,51.0,68.9,716.6,244.1,0.75,2.20,34.1,24.6,29.8,82.7,9.80,19.1,51.3,0.25,0.23,0.03,1.40,5.10,1.45,0.25,5.80,Matches
2091,Sebastian Rode\Sebastian-Rode,de GER,MF,Eint Frankfurt,de Bundesliga,27,1990,10.3,42.8,52.3,81.8,788.9,209.8,0.68,1.26,53.8,33.6,38.3,87.6,8.54,12.7,67.2,0.00,0.10,-0.10,1.36,3.69,0.97,0.19,5.92,Matches
2092,Ronny Rodelin\Ronny-Rodelin,fr FRA,MFFW,Guingamp,fr Ligue 1,28,1989,8.8,24.3,34.5,70.4,471.5,126.6,0.57,1.48,38.5,18.1,24.3,74.3,5.68,8.75,64.9,0.00,0.08,-0.08,1.14,3.07,0.91,0.11,4.55,Matches
2093,Rodri\Rodri,es ESP,MF,Atlético Madrid,es La Liga,22,1996,30.4,58.1,63.7,91.2,1068.9,286.0,0.69,1.15,60.0,45.3,48.5,93.6,12.1,14.1,85.8,0.03,0.03,0.01,0.56,5.89,0.33,0.00,4.31,Matches
2094,Rodrigo\Rodrigo,es ESP,FW,Valencia,es La Liga,27,1991,28.1,22.1,30.9,71.6,370.6,75.6,0.28,1.74,16.3,18.0,23.1,78.1,3.81,6.05,62.9,0.21,0.14,0.08,1.07,1.85,1.07,0.07,2.95,Matches
2095,Kévin Rodrigues\Kevin-Rodrigues,pt POR,DF,Real Sociedad,es La Liga,24,1994,5.4,34.4,44.3,77.8,613.5,290.7,0.00,1.11,0.0,29.3,34.1,85.9,5.19,9.07,57.1,0.00,0.09,-0.09,1.30,2.22,0.56,0.37,7.59,Matches
2096,Óscar Rodríguez Arnaiz\Oscar-Rodriguez-Arnaiz,es ESP,MFFW,Leganés,es La Liga,20,1998,27.8,27.2,39.1,69.6,506.6,143.1,0.40,1.62,24.4,20.7,26.0,79.6,6.12,11.5,53.3,0.11,0.14,-0.04,1.62,2.45,1.04,0.40,4.42,Matches
2097,Alejandro Rodríguez\Alejandro-Rodriguez,es ESP,FW,Empoli,it Serie A,27,1991,0.3,6.67,16.7,40.0,83.3,36.7,0.00,0.00,,6.67,13.3,50.0,0.00,3.33,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2098,Ángel Rodríguez\Angel-Rodriguez,es ESP,FW,Getafe,es La Liga,31,1987,20.2,12.0,18.7,64.2,204.1,55.4,0.74,1.73,42.9,8.76,13.0,67.6,2.48,3.96,62.5,0.15,0.16,-0.01,0.79,1.24,0.94,0.20,2.33,Matches
2099,James Rodríguez\James-Rodriguez,co COL,MFFW,Bayern Munich,de Bundesliga,27,1991,12.6,63.9,76.7,83.2,1267.5,340.3,0.63,1.67,38.1,47.2,52.9,89.2,16.0,22.1,72.4,0.24,0.37,-0.13,3.97,5.16,2.70,0.40,10.9,Matches
2100,Ricardo Rodríguez\Ricardo-Rodriguez,ch SUI,DF,Milan,it Serie A,25,1992,33.9,53.7,64.0,83.9,1059.1,366.3,0.32,1.30,25.0,40.7,44.3,91.8,12.6,18.3,68.8,0.09,0.04,0.05,0.68,4.51,1.09,0.41,6.17,Matches
2101,Marko Rog\Marko-Rog,hr CRO,MF,Sevilla,es La Liga,23,1995,4.0,45.8,54.0,84.7,676.5,137.5,1.00,1.50,66.7,40.3,45.8,88.0,4.50,6.75,66.7,0.00,0.03,-0.03,1.00,3.00,1.00,0.25,3.50,Matches
2102,Marko Rog\Marko-Rog,hr CRO,MF,Napoli,it Serie A,23,1995,3.7,46.8,50.8,92.0,650.5,160.3,0.81,1.35,60.0,41.9,45.1,92.8,4.05,4.32,93.8,0.00,0.03,-0.03,0.27,3.51,0.27,0.00,2.70,Matches
2103,Rogério\Rogerio,br BRA,DFMF,Sassuolo,it Serie A,20,1998,29.7,46.9,59.0,79.5,825.6,301.4,0.47,1.82,25.9,38.1,43.7,87.1,8.35,13.5,62.0,0.07,0.06,0.01,0.67,2.49,0.81,0.51,6.50,Matches
2104,Marcos Rojo\Marcos-Rojo,ar ARG,DF,Manchester Utd,eng Premier League,28,1990,2.4,41.3,57.1,72.3,778.8,345.8,0.00,1.67,0.0,32.1,36.7,87.5,9.17,18.8,48.9,0.00,0.00,0.00,0.00,4.58,0.42,0.00,3.75,Matches
2105,Diego Rolán\Diego-Rolan,uy URU,MFDF,Leganés,es La Liga,25,1993,2.4,28.3,39.2,72.3,400.0,112.9,0.83,0.83,100.0,24.6,30.4,80.8,2.92,7.92,36.8,0.00,0.13,-0.13,0.83,0.83,1.25,0.83,2.08,Matches
2106,Diego Rolán\Diego-Rolan,uy URU,FWMF,Alavés,es La Liga,25,1993,3.3,22.1,27.0,82.0,302.4,63.6,1.21,1.82,66.7,19.4,22.1,87.7,1.52,3.03,50.0,0.00,0.03,-0.03,0.61,0.61,0.91,0.61,2.12,Matches
2107,Rolando\Rolando,pt POR,DF,Marseille,fr Ligue 1,32,1985,8.9,40.4,46.6,86.7,896.4,262.1,0.11,0.56,20.0,26.0,28.3,91.7,14.4,17.8,81.0,0.00,0.00,0.00,0.11,1.24,0.11,0.00,0.45,Matches
2108,Esteban Rolón\Esteban-Rolon,ar ARG,MF,Genoa,it Serie A,23,1995,11.6,24.2,32.0,75.7,408.5,104.8,0.34,1.12,30.8,20.1,24.2,82.9,3.79,6.64,57.1,0.00,0.06,-0.06,0.69,2.41,0.43,0.09,2.84,Matches
2109,Filippo Romagna\Filippo-Romagna,it ITA,DF,Cagliari,it Serie A,21,1997,16.4,35.9,40.8,88.0,778.8,223.9,0.18,0.49,37.5,23.4,25.4,92.1,12.3,14.9,82.8,0.00,0.00,0.00,0.00,1.34,0.06,0.00,2.01,Matches
2110,Alessio Romagnoli\Alessio-Romagnoli,it ITA,DF,Milan,it Serie A,23,1995,31.6,51.0,55.6,91.7,1070.0,302.2,0.16,0.35,45.5,36.6,38.6,94.7,14.3,16.6,85.7,0.00,0.00,-0.00,0.13,1.99,0.03,0.03,2.28,Matches
2111,Alaixys Romao\Alaixys-Romao,tg TOG,MF,Reims,fr Ligue 1,34,1984,35.1,32.3,40.8,79.3,650.5,172.8,0.26,1.11,23.1,23.6,28.1,83.8,8.49,11.5,73.8,0.09,0.04,0.04,0.26,2.85,0.43,0.06,3.59,Matches
2112,Cristian Romero\Cristian-Romero,ar ARG,DF,Genoa,it Serie A,20,1998,26.0,25.7,31.5,81.5,569.4,168.1,0.27,0.62,43.8,16.4,18.4,89.1,9.00,12.5,72.2,0.08,0.02,0.06,0.12,1.35,0.04,0.00,1.65,Matches
2113,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,eng Premier League,26,1991,23.7,37.9,47.1,80.5,700.2,216.0,0.59,1.52,38.9,30.0,34.6,86.7,7.34,11.0,66.7,0.00,0.01,-0.01,0.30,5.11,0.42,0.08,5.49,Matches
2114,Rômulo\Romulo,it ITA,MFDF,Genoa,it Serie A,31,1987,15.0,32.9,45.3,72.8,588.7,215.3,0.33,1.47,22.7,26.5,31.5,83.9,6.13,12.3,50.0,0.13,0.11,0.02,1.60,2.20,1.07,0.47,7.00,Matches
2115,Rômulo\Romulo,it ITA,DFMF,Lazio,it Serie A,31,1987,8.6,40.9,49.7,82.4,683.1,186.0,0.58,2.21,26.3,34.2,37.3,91.6,6.16,10.1,60.9,0.12,0.14,-0.02,1.40,1.40,1.28,0.93,4.30,Matches
2116,Cristiano Ronaldo\Cristiano-Ronaldo,pt POR,FW,Juventus,it Serie A,33,1985,29.9,31.3,38.0,82.2,494.1,87.5,0.50,1.74,28.8,26.4,30.3,87.3,4.35,6.02,72.2,0.27,0.12,0.14,1.51,1.71,1.34,0.43,2.84,Matches
2117,Facundo Roncaglia\Facundo-Roncaglia,ar ARG,DF,Valencia,es La Liga,31,1987,6.7,35.5,43.1,82.4,722.1,280.1,0.00,1.04,0.0,26.9,29.9,90.0,8.66,12.2,70.7,0.00,0.00,0.00,0.00,1.64,0.15,0.15,2.39,Matches
2118,Facundo Roncaglia\Facundo-Roncaglia,ar ARG,DF,Celta Vigo,es La Liga,31,1987,11.9,39.8,47.9,83.2,768.2,242.4,0.25,1.09,23.1,31.3,34.8,89.9,8.32,12.0,69.2,0.00,0.01,-0.01,0.17,2.02,0.08,0.08,2.61,Matches
2119,Salomón Rondón\Salomon-Rondon,ve VEN,FW,Newcastle Utd,eng Premier League,28,1989,28.9,18.6,26.7,69.7,264.3,53.7,0.73,1.83,39.6,15.7,21.4,73.3,2.18,3.46,63.0,0.24,0.11,0.13,1.04,1.45,0.76,0.10,1.90,Matches
2120,Valentin Rongier\Valentin-Rongier,fr FRA,MF,Nantes,fr Ligue 1,23,1994,35.8,44.6,55.1,80.9,852.5,245.6,1.09,2.32,47.0,32.8,38.1,86.2,10.6,14.7,72.6,0.14,0.14,0.00,2.40,4.58,1.17,0.20,6.87,Matches
2121,Marten de Roon\Marten-de-Roon,nl NED,MF,Atalanta,it Serie A,27,1991,33.1,58.5,66.8,87.5,1119.9,361.1,0.33,1.15,28.9,46.0,50.4,91.2,12.2,15.3,79.6,0.09,0.08,0.01,0.94,7.13,1.09,0.21,7.73,Matches
